step;plan_fact;plan_prj;plan_delta;vozv_fact;vozv_prj;prof_fact;prof_prj;prof_delta;ubound_plan;lbound_plan;ubound_prof;lbound_prof
1258;-105.114;-134.613;37.862;-13.368;15.0;2.71;6.896;27.82;50.0;-50.0;70.0;10.0
1259;-105.114;-134.613;37.892;-12.952;15.0;2.537;6.939;27.861;50.0;-50.0;70.0;10.0
1260;-105.114;-134.613;37.922;-12.744;15.0;2.134;6.982;27.901;50.0;-50.0;70.0;10.0
1261;-105.114;-134.613;37.954;-12.536;15.0;2.076;7.024;27.94;50.0;-50.0;70.0;10.0
1262;-105.114;-134.613;37.986;-13.368;15.0;1.211;7.067;27.977;50.0;-50.0;70.0;10.0
1263;-105.114;-134.613;38.02;-13.576;15.0;0.923;7.109;28.013;50.0;-50.0;70.0;10.0
1264;-105.338;-134.613;38.054;-12.952;15.0;0.634;7.152;28.048;50.0;-50.0;70.0;10.0
1265;-105.114;-134.613;38.089;-11.495;15.0;0.288;7.195;28.081;50.0;-50.0;70.0;10.0
1266;-105.338;-134.613;38.125;-10.871;15.0;-0.173;7.237;28.113;50.0;-50.0;70.0;10.0
1267;-105.562;-134.613;38.163;-10.871;15.0;-0.115;7.28;28.143;50.0;-50.0;70.0;10.0
1268;-105.562;-134.613;38.2;-10.247;15.0;-0.519;7.323;28.171;50.0;-50.0;70.0;10.0
1269;-105.562;-134.613;38.239;-11.911;15.0;-0.577;7.365;28.198;50.0;-50.0;70.0;10.0
1270;-105.787;-134.613;38.278;-12.952;15.0;-0.75;7.408;28.222;50.0;-50.0;70.0;10.0
1271;-105.787;-134.613;38.319;-13.16;15.0;-0.75;7.45;28.245;50.0;-50.0;70.0;10.0
1272;-106.236;-134.613;38.36;-13.784;15.0;-0.98;7.493;28.266;50.0;-50.0;70.0;10.0
1273;-106.46;-134.613;38.401;-13.576;15.0;-0.692;7.536;28.285;50.0;-50.0;70.0;10.0
1274;-106.46;-134.613;38.443;-14.408;15.0;-0.807;7.578;28.302;50.0;-50.0;70.0;10.0
1275;-106.685;-134.613;38.486;-13.576;15.0;-0.692;7.621;28.317;50.0;-50.0;70.0;10.0
1276;-106.46;-134.613;38.53;-13.784;15.0;-0.577;7.664;28.329;50.0;-50.0;70.0;10.0
1277;-106.909;-134.613;38.574;-13.992;15.0;-0.404;7.706;28.339;50.0;-50.0;70.0;10.0
1278;-106.909;-134.613;38.618;-14.2;15.0;-0.346;7.749;28.347;50.0;-50.0;70.0;10.0
1279;-106.909;-134.613;38.663;-14.408;15.0;0.0;7.791;28.352;50.0;-50.0;70.0;10.0
1280;-106.909;-134.613;38.709;-15.032;15.0;-0.288;7.834;28.355;50.0;-50.0;70.0;10.0
1281;-106.909;-134.613;38.755;-15.24;15.0;0.346;7.877;28.356;50.0;-50.0;70.0;10.0
1282;-106.685;-134.613;38.802;-15.448;15.0;0.115;7.919;28.353;50.0;-50.0;70.0;10.0
1283;-106.685;-134.613;38.849;-15.656;15.0;0.346;7.962;28.348;50.0;-50.0;70.0;10.0
1284;-106.685;-134.613;38.896;-16.072;15.0;0.865;8.005;28.34;50.0;-50.0;70.0;10.0
1285;-102.869;-134.613;38.944;-16.28;15.0;1.499;8.047;28.33;50.0;-50.0;70.0;10.0
1286;-103.543;-134.613;38.992;-16.488;15.0;1.384;8.09;28.316;50.0;-50.0;70.0;10.0
1287;-105.562;-134.613;39.04;-16.488;15.0;1.961;8.132;28.3;50.0;-50.0;70.0;10.0
1288;-104.665;-134.613;39.089;-16.488;15.0;2.307;8.175;28.28;50.0;-50.0;70.0;10.0
1289;-105.114;-134.613;39.137;-16.28;15.0;2.595;8.218;28.258;50.0;-50.0;70.0;10.0
1290;-105.114;-134.613;39.187;-16.488;15.0;2.884;8.26;28.232;50.0;-50.0;70.0;10.0
1291;-105.114;-134.613;39.236;-16.696;15.0;2.884;8.303;28.203;50.0;-50.0;70.0;10.0
1292;-105.562;-134.613;39.285;-16.696;15.0;3.287;8.346;28.171;50.0;-50.0;70.0;10.0
1293;-105.787;-134.613;39.335;-16.904;15.0;3.46;8.388;28.135;50.0;-50.0;70.0;10.0
1294;-105.562;-134.613;39.384;-16.696;15.0;3.633;8.431;28.096;50.0;-50.0;70.0;10.0
1295;-105.787;-134.613;39.434;-18.361;15.0;4.21;8.473;28.053;50.0;-50.0;70.0;10.0
1296;-106.236;-134.613;39.484;-19.193;15.0;4.268;8.516;28.007;50.0;-50.0;70.0;10.0
1297;-106.011;-134.613;39.534;-18.985;15.0;4.268;8.559;27.957;50.0;-50.0;70.0;10.0
1298;-106.46;-134.613;39.584;-18.153;15.0;4.787;8.539;27.903;50.0;-50.0;70.0;10.0
1299;-106.46;-134.613;39.633;-18.153;15.0;4.787;8.492;27.846;50.0;-50.0;70.0;10.0
1300;-106.46;-134.613;39.683;-18.361;15.0;4.96;8.446;27.786;50.0;-50.0;70.0;10.0
1301;-106.46;-134.613;39.733;-18.361;15.0;5.017;8.399;27.722;50.0;-50.0;70.0;10.0
1302;-106.236;-134.613;39.783;-17.945;15.0;5.248;8.353;27.655;50.0;-50.0;70.0;10.0
1303;-106.236;-134.613;39.832;-17.945;15.0;5.536;8.307;27.585;50.0;-50.0;70.0;10.0
1304;-106.236;-134.613;39.882;-17.32;15.0;5.421;8.26;27.512;50.0;-50.0;70.0;10.0
1305;-106.011;-134.613;39.931;-17.529;15.0;5.306;8.214;27.437;50.0;-50.0;70.0;10.0
1306;-105.787;-134.613;39.98;-18.153;15.0;5.709;8.167;27.359;50.0;-50.0;70.0;10.0
1307;-105.562;-134.613;40.029;-18.361;15.0;5.882;8.121;27.279;50.0;-50.0;70.0;10.0
1308;-105.562;-134.613;40.078;-18.569;15.0;5.825;8.075;27.197;50.0;-50.0;70.0;10.0
1309;-105.562;-134.613;40.127;-18.569;15.0;6.228;8.028;27.113;50.0;-50.0;70.0;10.0
1310;-105.338;-134.613;40.175;-17.945;15.0;6.171;7.982;27.028;50.0;-50.0;70.0;10.0
1311;-105.114;-134.613;40.223;-17.32;15.0;6.517;7.935;26.941;50.0;-50.0;70.0;10.0
1312;-105.114;-134.613;40.271;-16.696;15.0;6.632;7.889;26.852;50.0;-50.0;70.0;10.0
1313;-105.114;-134.613;40.319;-16.488;15.0;6.632;7.843;26.762;50.0;-50.0;70.0;10.0
1314;-104.889;-134.613;40.366;-15.24;15.0;7.036;7.796;26.671;50.0;-50.0;70.0;10.0
1315;-104.665;-134.613;40.414;-14.824;15.0;6.978;7.75;26.579;50.0;-50.0;70.0;10.0
1316;-104.44;-134.613;40.46;-14.616;15.0;6.69;7.703;26.487;50.0;-50.0;70.0;10.0
1317;-104.665;-134.613;40.507;-15.032;15.0;6.632;7.657;26.394;50.0;-50.0;70.0;10.0
1318;-104.665;-134.613;40.553;-16.072;15.0;6.978;7.61;26.3;50.0;-50.0;70.0;10.0
1319;-104.44;-134.613;40.599;-16.696;15.0;6.92;7.564;26.206;50.0;-50.0;70.0;10.0
1320;-104.216;-134.613;40.644;-16.488;15.0;7.036;7.518;26.113;50.0;-50.0;70.0;10.0
1321;-104.216;-134.613;40.689;-15.656;15.0;7.151;7.471;26.019;50.0;-50.0;70.0;10.0
1322;-104.216;-134.613;40.734;-15.448;15.0;7.497;7.425;25.926;50.0;-50.0;70.0;10.0
1323;-103.992;-134.613;40.778;-15.448;15.0;7.382;7.378;25.833;50.0;-50.0;70.0;10.0
1324;-104.216;-134.613;40.821;-15.656;15.0;7.555;7.332;25.741;50.0;-50.0;70.0;10.0
1325;-103.992;-134.613;40.865;-15.448;15.0;7.843;7.286;25.649;50.0;-50.0;70.0;10.0
1326;-103.992;-134.613;40.907;-14.824;15.0;8.016;7.239;25.559;50.0;-50.0;70.0;10.0
1327;-103.992;-134.613;40.95;-13.992;15.0;8.304;7.193;25.469;50.0;-50.0;70.0;10.0
1328;-104.216;-134.613;40.991;-13.784;15.0;8.247;7.146;25.381;50.0;-50.0;70.0;10.0
1329;-104.216;-134.613;41.032;-14.824;15.0;8.708;7.1;25.295;50.0;-50.0;70.0;10.0
1330;-104.44;-134.613;41.073;-16.072;15.0;8.766;7.054;25.21;50.0;-50.0;70.0;10.0
1331;-104.889;-134.613;41.113;-16.488;15.0;8.535;7.007;25.127;50.0;-50.0;70.0;10.0
1332;-105.114;-134.613;41.152;-16.488;15.0;8.651;6.961;25.046;50.0;-50.0;70.0;10.0
1333;-105.562;-134.613;41.191;-16.488;15.0;8.651;6.914;24.967;50.0;-50.0;70.0;10.0
1334;-105.787;-134.613;41.229;-16.28;15.0;8.535;6.868;24.89;50.0;-50.0;70.0;10.0
1335;-106.236;-134.613;41.267;-15.448;15.0;8.42;6.821;24.816;50.0;-50.0;70.0;10.0
1336;-106.46;-134.613;41.304;-15.448;15.0;8.478;6.775;24.745;50.0;-50.0;70.0;10.0
1337;-107.133;-134.613;41.34;-14.824;15.0;8.189;6.729;24.676;50.0;-50.0;70.0;10.0
1338;-107.358;-134.613;41.375;-14.2;15.0;8.189;6.682;24.611;50.0;-50.0;70.0;10.0
1339;-107.807;-134.613;41.41;-13.784;15.0;8.074;6.636;24.548;50.0;-50.0;70.0;10.0
1340;-108.929;-134.613;41.444;-13.784;15.0;8.016;6.589;24.489;50.0;-50.0;70.0;10.0
1341;-111.173;-134.613;41.477;-14.2;15.0;7.958;6.543;24.434;50.0;-50.0;70.0;10.0
1342;-109.153;-134.613;41.51;-14.616;15.0;7.497;6.497;24.382;50.0;-50.0;70.0;10.0
1343;-109.378;-134.613;41.542;-15.032;15.0;7.555;6.45;24.334;50.0;-50.0;70.0;10.0
1344;-109.826;-134.613;41.573;-15.864;15.0;6.863;6.404;24.29;50.0;-50.0;70.0;10.0
1345;-108.929;-134.613;41.603;-16.904;15.0;6.459;6.357;24.25;50.0;-50.0;70.0;10.0
1346;-108.929;-134.613;41.632;-17.737;15.0;5.998;6.311;24.215;50.0;-50.0;70.0;10.0
1347;-108.255;-134.613;41.66;-17.529;15.0;5.652;6.265;24.184;50.0;-50.0;70.0;10.0
1348;-108.031;-134.613;41.688;-16.488;15.0;5.767;6.218;24.158;50.0;-50.0;70.0;10.0
1349;-107.807;-134.613;41.715;-14.616;15.0;5.709;6.172;24.136;50.0;-50.0;70.0;10.0
1350;-107.358;-134.613;41.74;-15.448;15.0;5.709;6.125;24.12;50.0;-50.0;70.0;10.0
1351;-107.133;-134.613;41.765;-15.656;15.0;5.825;6.079;24.109;50.0;-50.0;70.0;10.0
1352;-107.246;-134.613;41.789;-15.76;15.0;5.738;6.063;24.104;50.0;-50.0;70.0;10.0
1353;-107.358;-134.613;41.812;-15.864;15.0;5.652;6.063;24.103;50.0;-50.0;70.0;10.0
1354;-107.358;-134.613;41.834;-15.448;15.0;5.652;6.063;24.108;50.0;-50.0;70.0;10.0
1355;-107.358;-134.613;41.855;-15.032;15.0;5.536;6.063;24.118;50.0;-50.0;70.0;10.0
1356;-107.582;-134.613;41.875;-16.072;15.0;5.306;6.063;24.132;50.0;-50.0;70.0;10.0
1357;-107.582;-134.613;41.895;-15.032;15.0;5.306;6.063;24.151;50.0;-50.0;70.0;10.0
1358;-107.358;-134.613;41.913;-13.368;15.0;5.248;6.063;24.174;50.0;-50.0;70.0;10.0
1359;-107.133;-134.613;41.931;-13.16;15.0;5.133;6.063;24.201;50.0;-50.0;70.0;10.0
1360;-107.133;-134.613;41.948;-13.992;15.0;5.017;6.063;24.232;50.0;-50.0;70.0;10.0
1361;-107.133;-134.613;41.964;-14.616;15.0;5.19;6.063;24.266;50.0;-50.0;70.0;10.0
1362;-106.909;-134.613;41.98;-15.24;15.0;5.133;6.063;24.304;50.0;-50.0;70.0;10.0
1363;-106.46;-134.613;41.994;-15.24;15.0;5.363;6.063;24.345;50.0;-50.0;70.0;10.0
1364;-106.46;-134.613;42.008;-15.24;15.0;5.306;6.063;24.389;50.0;-50.0;70.0;10.0
1365;-106.236;-134.613;42.021;-15.24;15.0;5.479;6.063;24.436;50.0;-50.0;70.0;10.0
1366;-106.011;-134.613;42.034;-14.824;15.0;5.767;6.063;24.486;50.0;-50.0;70.0;10.0
1367;-105.787;-134.613;42.046;-14.616;15.0;5.767;6.063;24.538;50.0;-50.0;70.0;10.0
1368;-105.787;-134.613;42.057;-14.408;15.0;5.94;6.063;24.592;50.0;-50.0;70.0;10.0
1369;-106.011;-134.613;42.067;-15.656;15.0;5.709;6.063;24.648;50.0;-50.0;70.0;10.0
1370;-106.236;-134.613;42.077;-16.072;15.0;5.882;6.063;24.705;50.0;-50.0;70.0;10.0
1371;-106.909;-134.613;42.086;-15.24;15.0;6.228;6.063;24.764;50.0;-50.0;70.0;10.0
1372;-107.133;-134.613;42.095;-14.408;15.0;6.632;6.063;24.825;50.0;-50.0;70.0;10.0
1373;-106.909;-134.613;42.103;-14.408;15.0;6.978;6.063;24.887;50.0;-50.0;70.0;10.0
1374;-106.685;-134.613;42.111;-14.408;15.0;7.382;6.063;24.949;50.0;-50.0;70.0;10.0
1375;-106.909;-134.613;42.118;-14.824;15.0;7.67;6.063;25.012;50.0;-50.0;70.0;10.0
1376;-106.685;-134.613;42.124;-14.824;15.0;7.439;6.063;25.076;50.0;-50.0;70.0;10.0
1377;-106.685;-134.613;42.13;-15.032;15.0;7.324;6.063;25.14;50.0;-50.0;70.0;10.0
1378;-106.236;-134.613;42.136;-13.992;15.0;7.036;6.063;25.204;50.0;-50.0;70.0;10.0
1379;-106.124;-134.613;42.141;-13.992;15.0;6.546;6.063;25.268;50.0;-50.0;70.0;10.0
1380;-106.011;-134.613;42.145;-13.992;15.0;6.055;6.063;25.331;50.0;-50.0;70.0;10.0
1381;-105.787;-134.613;42.15;-11.703;15.0;4.844;6.063;25.394;50.0;-50.0;70.0;10.0
1382;-105.114;-134.613;42.153;-11.287;15.0;4.268;6.063;25.456;50.0;-50.0;70.0;10.0
1383;-102.869;-134.613;42.157;-13.992;15.0;3.691;6.063;25.517;50.0;-50.0;70.0;10.0
1384;-103.992;-134.613;42.16;-14.616;15.0;2.999;6.063;25.577;50.0;-50.0;70.0;10.0
1385;-103.318;-134.613;42.162;-15.864;15.0;2.191;6.063;25.636;50.0;-50.0;70.0;10.0
1386;-103.992;-134.613;42.165;-16.28;15.0;1.73;6.063;25.692;50.0;-50.0;70.0;10.0
1387;-103.543;-134.613;42.167;-16.904;15.0;0.807;6.063;25.747;50.0;-50.0;70.0;10.0
1388;-103.543;-134.613;42.169;-16.696;15.0;0.461;6.063;25.8;50.0;-50.0;70.0;10.0
1389;-103.767;-134.613;42.17;-16.072;15.0;-0.115;6.063;25.851;50.0;-50.0;70.0;10.0
1390;-103.992;-134.613;42.171;-15.448;15.0;-0.346;6.063;25.899;50.0;-50.0;70.0;10.0
1391;-104.216;-134.613;42.172;-14.2;15.0;-0.404;6.063;25.945;50.0;-50.0;70.0;10.0
1392;-104.328;-134.613;42.173;-15.136;15.0;-0.433;6.063;25.987;50.0;-50.0;70.0;10.0
1393;-104.44;-134.613;42.174;-16.072;15.0;-0.461;6.063;26.027;50.0;-50.0;70.0;10.0
1394;-104.665;-134.613;42.174;-17.737;15.0;-0.519;6.063;26.063;50.0;-50.0;70.0;10.0
1395;-104.889;-134.613;42.174;-17.945;15.0;-0.577;6.063;26.096;50.0;-50.0;70.0;10.0
1396;-104.889;-134.613;42.174;-18.569;15.0;-0.058;6.063;26.125;50.0;-50.0;70.0;10.0
1397;-105.114;-134.613;42.174;-18.361;15.0;-0.173;6.063;26.15;50.0;-50.0;70.0;10.0
1398;-105.114;-134.613;42.174;-17.529;15.0;0.231;6.063;26.171;50.0;-50.0;70.0;10.0
1399;-105.338;-134.613;42.174;-17.112;15.0;0.461;6.063;26.187;50.0;-50.0;70.0;10.0
1400;-105.562;-134.613;42.173;-16.904;15.0;0.75;6.063;26.199;50.0;-50.0;70.0;10.0
1401;-105.562;-134.613;42.173;-16.072;15.0;1.038;6.063;26.206;50.0;-50.0;70.0;10.0
1402;-106.011;-134.613;42.172;-15.448;15.0;1.384;6.063;26.209;50.0;-50.0;70.0;10.0
1403;-106.236;-134.613;42.172;-15.656;15.0;1.442;6.063;26.206;50.0;-50.0;70.0;10.0
1404;-106.909;-134.613;42.171;-16.28;15.0;1.499;6.063;26.197;50.0;-50.0;70.0;10.0
1405;-107.021;-134.613;42.171;-16.696;15.0;1.499;6.063;26.183;50.0;-50.0;70.0;10.0
1406;-107.133;-134.564;42.17;-17.945;14.994;1.557;6.034;26.163;50.0;-50.0;70.0;10.0
1407;-106.909;-134.483;42.17;-18.153;14.985;1.442;5.987;26.138;50.0;-50.0;70.0;10.0
1408;-107.133;-134.401;42.17;-18.361;14.975;1.269;5.939;26.106;50.0;-50.0;70.0;10.0
1409;-106.909;-134.32;42.17;-17.112;14.966;1.038;5.891;26.07;50.0;-50.0;70.0;10.0
1410;-106.46;-134.238;42.17;-16.696;14.956;0.807;5.843;26.028;50.0;-50.0;70.0;10.0
1411;-105.787;-134.157;42.17;-16.28;14.947;0.692;5.796;25.981;50.0;-50.0;70.0;10.0
1412;-105.562;-134.076;42.17;-16.28;14.937;0.807;5.748;25.93;50.0;-50.0;70.0;10.0
1413;-105.338;-133.994;42.17;-17.112;14.928;0.75;5.7;25.874;50.0;-50.0;70.0;10.0
1414;-105.114;-133.913;42.171;-17.737;14.918;0.807;5.653;25.814;50.0;-50.0;70.0;10.0
1415;-105.114;-133.831;42.172;-18.361;14.909;0.98;5.605;25.75;50.0;-50.0;70.0;10.0
1416;-104.665;-133.75;42.173;-18.985;14.899;1.096;5.557;25.681;50.0;-50.0;70.0;10.0
1417;-104.665;-133.668;42.175;-19.401;14.89;1.326;5.51;25.61;50.0;-50.0;70.0;10.0
1418;-104.665;-133.587;42.177;-19.817;14.88;1.557;5.462;25.535;50.0;-50.0;70.0;10.0
1419;-104.665;-133.505;42.179;-20.025;14.871;1.672;5.414;25.456;50.0;-50.0;70.0;10.0
1420;-104.665;-133.424;42.181;-20.649;14.861;1.557;5.367;25.375;50.0;-50.0;70.0;10.0
1421;-104.44;-133.342;42.184;-22.105;14.852;1.269;5.319;25.291;50.0;-50.0;70.0;10.0
1422;-103.318;-133.261;42.188;-22.313;14.842;0.98;5.271;25.204;50.0;-50.0;70.0;10.0
1423;-105.338;-133.179;42.192;-21.273;14.833;0.98;5.224;25.115;50.0;-50.0;70.0;10.0
1424;-106.236;-133.098;42.196;-21.689;14.823;1.153;5.176;25.024;50.0;-50.0;70.0;10.0
1425;-106.909;-133.017;42.201;-22.313;14.814;1.384;5.128;24.93;50.0;-50.0;70.0;10.0
1426;-106.909;-132.935;42.206;-22.313;14.804;1.73;5.081;24.836;50.0;-50.0;70.0;10.0
1427;-106.909;-132.854;42.212;-21.481;14.795;1.903;5.033;24.739;50.0;-50.0;70.0;10.0
1428;-106.909;-132.772;42.219;-20.441;14.785;2.653;4.985;24.642;50.0;-50.0;70.0;10.0
1429;-107.133;-132.691;42.226;-20.441;14.776;2.768;4.937;24.543;50.0;-50.0;70.0;10.0
1430;-106.685;-132.609;42.233;-20.857;14.766;2.884;4.89;24.444;50.0;-50.0;70.0;10.0
1431;-106.797;-132.528;42.242;-20.233;14.757;2.537;4.842;24.344;50.0;-50.0;70.0;10.0
1432;-106.909;-132.446;42.251;-19.609;14.747;2.191;4.794;24.243;50.0;-50.0;70.0;10.0
1433;-106.909;-132.365;42.26;-19.401;14.738;1.672;4.747;24.142;50.0;-50.0;70.0;10.0
1434;-106.685;-132.283;42.271;-19.193;14.728;0.461;4.699;24.042;50.0;-50.0;70.0;10.0
1435;-106.685;-132.202;42.282;-18.881;14.719;0.346;4.651;23.941;50.0;-50.0;70.0;10.0
1436;-106.46;-132.12;42.294;-19.193;14.709;0.173;4.604;23.841;50.0;-50.0;70.0;10.0
1437;-106.909;-132.039;42.307;-19.609;14.7;0.173;4.556;23.742;50.0;-50.0;70.0;10.0
1438;-106.46;-131.958;42.32;-19.609;14.69;0.231;4.508;23.643;50.0;-50.0;70.0;10.0
1439;-106.909;-131.876;42.335;-19.609;14.681;0.288;4.461;23.546;50.0;-50.0;70.0;10.0
1440;-106.46;-131.795;42.35;-19.193;14.671;0.519;4.413;23.45;50.0;-50.0;70.0;10.0
1441;-106.46;-131.713;42.366;-19.193;14.662;0.663;4.365;23.355;50.0;-50.0;70.0;10.0
1442;-106.46;-131.632;42.383;-18.777;14.652;1.153;4.318;23.262;50.0;-50.0;70.0;10.0
1443;-106.46;-131.55;42.401;-17.945;14.643;1.557;4.27;23.171;50.0;-50.0;70.0;10.0
1444;-106.46;-131.469;42.42;-17.112;14.633;1.903;4.222;23.083;50.0;-50.0;70.0;10.0
1445;-105.787;-131.387;42.44;-16.696;14.624;2.999;4.175;22.996;50.0;-50.0;70.0;10.0
1446;-105.338;-131.306;42.461;-15.448;14.614;3.806;4.127;22.913;50.0;-50.0;70.0;10.0
1447;-104.889;-131.224;42.483;-16.28;14.605;4.441;4.079;22.832;50.0;-50.0;70.0;10.0
1448;-104.44;-131.143;42.506;-19.193;14.595;4.902;4.032;22.754;50.0;-50.0;70.0;10.0
1449;-104.216;-131.062;42.531;-20.441;14.586;5.133;3.984;22.679;50.0;-50.0;70.0;10.0
1450;-103.318;-130.98;42.556;-19.817;14.576;5.767;3.936;22.608;50.0;-50.0;70.0;10.0
1451;-103.094;-130.899;42.582;-18.569;14.567;5.825;3.888;22.541;50.0;-50.0;70.0;10.0
1452;-102.196;-130.817;42.61;-17.112;14.557;6.171;3.841;22.477;50.0;-50.0;70.0;10.0
1453;-101.972;-130.736;42.639;-16.28;14.548;6.459;3.793;22.418;50.0;-50.0;70.0;10.0
1454;-101.972;-130.654;42.669;-14.616;14.538;6.978;3.745;22.362;50.0;-50.0;70.0;10.0
1455;-100.85;-130.573;42.7;-12.536;14.529;7.497;3.698;22.312;50.0;-50.0;70.0;10.0
1456;-100.625;-130.491;42.733;-11.287;14.519;7.785;3.65;22.266;50.0;-50.0;70.0;10.0
1457;-100.401;-130.41;42.766;-13.576;14.51;8.016;3.602;22.225;50.0;-50.0;70.0;10.0
1458;-100.176;-130.328;42.802;-16.28;14.5;8.304;3.555;22.189;50.0;-50.0;70.0;10.0
1459;-99.279;-130.247;42.838;-19.401;14.491;7.901;3.507;22.159;50.0;-50.0;70.0;10.0
1460;-99.054;-130.094;42.876;-19.609;14.474;7.958;3.485;22.134;50.0;-50.0;70.0;10.0
1461;-98.381;-129.881;42.915;-19.817;14.45;8.247;3.485;22.115;50.0;-50.0;70.0;10.0
1462;-98.157;-129.668;42.955;-19.193;14.426;8.016;3.485;22.101;50.0;-50.0;70.0;10.0
1463;-97.483;-129.455;42.997;-6.294;14.402;7.497;3.485;22.093;50.0;-50.0;70.0;10.0
1464;-96.81;-129.242;43.04;2.027;14.379;7.555;3.485;22.091;50.0;-50.0;70.0;10.0
1465;-96.137;-129.029;43.084;4.732;14.355;7.209;3.485;22.093;50.0;-50.0;70.0;10.0
1466;-96.137;-128.816;43.13;-7.751;14.331;7.439;3.485;22.101;50.0;-50.0;70.0;10.0
1467;-96.137;-128.602;43.176;-22.313;14.307;7.093;3.485;22.114;50.0;-50.0;70.0;10.0
1468;-96.586;-128.389;43.224;-25.642;14.284;6.978;3.485;22.132;50.0;-50.0;70.0;10.0
1469;-96.81;-128.176;43.272;-26.058;14.26;6.055;3.485;22.155;50.0;-50.0;70.0;10.0
1470;-97.483;-127.963;43.322;-25.226;14.236;6.113;3.485;22.182;50.0;-50.0;70.0;10.0
1471;-98.381;-127.75;43.372;-21.897;14.212;6.171;3.485;22.215;50.0;-50.0;70.0;10.0
1472;-98.606;-127.537;43.423;-19.609;14.189;6.171;3.485;22.252;50.0;-50.0;70.0;10.0
1473;-99.279;-127.324;43.476;-18.361;14.165;6.055;3.485;22.294;50.0;-50.0;70.0;10.0
1474;-100.85;-127.111;43.529;-18.153;14.141;5.825;3.485;22.34;50.0;-50.0;70.0;10.0
1475;-101.747;-126.897;43.582;-18.569;14.117;5.652;3.485;22.39;50.0;-50.0;70.0;10.0
1476;-103.094;-126.684;43.637;-18.985;14.094;5.306;3.485;22.445;50.0;-50.0;70.0;10.0
1477;-102.869;-126.471;43.692;-18.361;14.07;5.19;3.485;22.504;50.0;-50.0;70.0;10.0
1478;-101.972;-126.258;43.748;-17.32;14.046;4.96;3.485;22.567;50.0;-50.0;70.0;10.0
1479;-101.747;-126.045;43.805;-16.904;14.022;4.844;3.485;22.635;50.0;-50.0;70.0;10.0
1480;-101.523;-125.832;43.862;-15.864;13.999;5.19;3.485;22.706;50.0;-50.0;70.0;10.0
1481;-100.85;-125.619;43.919;-17.737;13.975;5.248;3.485;22.781;50.0;-50.0;70.0;10.0
1482;-100.401;-125.406;43.978;-17.737;13.951;5.882;3.485;22.859;50.0;-50.0;70.0;10.0
1483;-100.176;-125.193;44.036;-19.193;13.927;6.805;3.485;22.941;50.0;-50.0;70.0;10.0
1484;-99.952;-124.979;44.095;-17.945;13.904;6.805;3.485;23.027;50.0;-50.0;70.0;10.0
1485;-99.728;-124.766;44.155;-15.864;13.88;7.728;3.485;23.117;50.0;-50.0;70.0;10.0
1486;-99.503;-124.553;44.215;-15.656;13.856;7.555;3.485;23.209;50.0;-50.0;70.0;10.0
1487;-98.606;-124.34;44.275;-15.448;13.832;7.67;3.485;23.305;50.0;-50.0;70.0;10.0
1488;-98.381;-124.127;44.335;-15.656;13.809;7.843;3.485;23.405;50.0;-50.0;70.0;10.0
1489;-98.157;-123.914;44.395;-16.072;13.785;7.958;3.485;23.507;50.0;-50.0;70.0;10.0
1490;-97.932;-123.701;44.456;-15.864;13.761;7.785;3.485;23.612;50.0;-50.0;70.0;10.0
1491;-97.708;-123.488;44.517;-15.864;13.737;8.016;3.485;23.72;50.0;-50.0;70.0;10.0
1492;-97.259;-123.274;44.578;-15.24;13.714;8.074;3.485;23.831;50.0;-50.0;70.0;10.0
1493;-97.035;-123.061;44.639;-15.448;13.69;7.67;3.485;23.945;50.0;-50.0;70.0;10.0
1494;-97.035;-122.848;44.7;-16.488;13.666;7.439;3.485;24.062;50.0;-50.0;70.0;10.0
1495;-96.81;-122.635;44.761;-17.112;13.643;6.863;3.485;24.181;50.0;-50.0;70.0;10.0
1496;-96.81;-122.422;44.822;-17.529;13.619;6.574;3.485;24.302;50.0;-50.0;70.0;10.0
1497;-96.586;-122.209;44.883;-16.904;13.595;6.344;3.485;24.426;50.0;-50.0;70.0;10.0
1498;-96.586;-121.996;44.943;-17.529;13.571;5.825;3.485;24.552;50.0;-50.0;70.0;10.0
1499;-96.586;-121.783;45.004;-17.945;13.548;5.536;3.485;24.68;50.0;-50.0;70.0;10.0
1500;-96.81;-121.569;45.064;-18.153;13.524;5.363;3.485;24.811;50.0;-50.0;70.0;10.0
1501;-96.586;-121.356;45.124;-18.361;13.5;5.363;3.485;24.943;50.0;-50.0;70.0;10.0
1502;-96.586;-121.143;45.184;-18.153;13.476;5.479;3.485;25.077;50.0;-50.0;70.0;10.0
1503;-96.586;-120.93;45.243;-18.361;13.453;5.652;3.485;25.214;50.0;-50.0;70.0;10.0
1504;-96.586;-120.717;45.302;-17.737;13.429;5.479;3.485;25.352;50.0;-50.0;70.0;10.0
1505;-96.361;-120.504;45.36;-17.529;13.405;5.133;3.485;25.491;50.0;-50.0;70.0;10.0
1506;-96.361;-120.291;45.418;-18.569;13.381;4.671;3.485;25.632;50.0;-50.0;70.0;10.0
1507;-96.586;-120.078;45.476;-18.361;13.358;4.383;3.485;25.775;50.0;-50.0;70.0;10.0
1508;-96.361;-119.865;45.533;-15.656;13.334;4.21;3.485;25.919;50.0;-50.0;70.0;10.0
1509;-96.361;-119.651;45.589;-15.032;13.31;4.325;3.485;26.064;50.0;-50.0;70.0;10.0
